product,experiment_group,ad_format,network_name,failure_reason,display_failed_pv,reason_pv,reason_share_in_network
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=241E0532-4B46-4537",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=244EADC9-DBF0-4CF9",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=254F9423-0DBB-420C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=27114891-C4EA-4EE2",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=279D5335-D4CE-4EB5",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=29A7C824-42E8-49D6",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=29B0DDC4-61B2-4618",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2AD99A1F-D525-4D2A",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2AE302D0-C785-43E8",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2B766A0E-BBDD-4E72",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2C40F25C-140B-4652",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2C69DEE5-15AB-4D8C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2C6F5C95-B5DD-4C38",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2C93C1CB-6568-4368",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2DBBF1A8-A804-40A4",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=2DCEA199-2B38-4ADC",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=30327B69-86A3-41E2",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3129A31B-68AB-4A8E",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=31BF8282-9563-4B05",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=31EA764A-B2D8-4CB0",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3563D6BB-4E67-4A79",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=36A4112E-35C8-4133",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=38DFD426-4A44-4B6C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=391A6BFE-712B-4849",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3A7833F3-7038-4228",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3B8EBAFA-7330-4E0A",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3BE9277B-249A-4DBD",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3C34B016-5CC0-42F9",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3C69E1FF-3A3C-4FA1",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3DA9146E-BFE5-4625",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=3DBE8FA3-0A2E-49CE",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=42146DCF-F7A0-404D",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=42E519DD-83D7-4630",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4542C4CD-C789-4D48",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4575EEF5-DB02-4B24",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=45F4BB21-095B-4274",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4648AB86-40CB-4587",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=46CF3002-64B3-4F27",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=477995C8-E0DB-4600",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=47851DA2-8257-49E0",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=47889FE6-D9EE-44DA",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=48760320-8D96-4564",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=490EF235-4A38-4C56",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=49514EA2-9917-4695",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=495BF070-74ED-4351",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=49FC7D53-0965-47DB",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4A2E0D79-75A9-40CB",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4A53CBF6-E7EA-4C9A",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4AB6BDDF-9601-4FB7",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4B8BB5CA-59D0-4533",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4E1706A9-7614-4FF5",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4EEC8915-99EF-4CC1",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4F28392C-0515-4870",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4F716138-CC9D-4C6C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=4F7BE6B1-65C0-41CC",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=505054CC-E37F-44EA",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=51A7CA0D-DD2A-425B",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=529432F2-6E6B-443B",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=543DDBA6-3B35-48A1",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5585E20B-756D-4CA7",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=55E096B2-FBE2-417E",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5700A64C-0594-47D8",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=579789DC-5422-4CE8",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=57F524EB-06CE-4B35",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5811A659-6C67-49C1",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=58620E5C-522E-4B76",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=589EFE4E-48A6-4D92",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=590228DD-7261-4B84",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5AFC8DA3-C7C0-45BD",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5B444E1B-6572-4D45",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5B5EE5ED-5D4F-42A1",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5BA8A9DD-5DF9-485D",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5C526B32-857B-4DDE",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5F288A4D-974B-4585",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=5F687AAF-D900-43EA",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6024B0E5-EBAE-44E5",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=60B9B486-F560-4C85",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=61D3B5BE-823B-4D4A",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6250CD85-C559-476C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=62B87A1F-8D81-40AE",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6582489B-EEA8-4AA6",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=65BF921E-D106-4DAA",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=65F78FBA-BFDB-4FCB",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=66094C3F-1510-4B96",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=66E6859A-69F9-4276",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=67C2D649-9BB7-4026",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=67FA01ED-871D-4143",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=68BF6159-4289-4456",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=68CB88A7-2A10-4265",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6A075B31-D257-4927",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6AD65BEF-E107-448A",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6AFE2C21-9904-40BD",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6B3469B5-EA30-47FC",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6C7869D0-DACC-47DA",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6CD62DEC-BBDC-42FC",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6DE4D9A5-85AA-4529",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=6E9EDA44-353F-42E2",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7000827A-B549-4F75",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7033C3AD-A2E8-41BC",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=722B4B3C-7D16-4DFC",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=72ABFB6A-B080-4984",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=737403D3-3278-480F",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=745E378E-F68E-4AC9",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=74DC4D06-1602-4A9C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7536033D-8028-4BC5",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7875F5EB-6C65-48B7",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=78E00120-D0CB-4225",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7AFF7799-0377-4887",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7B7395BE-D6A3-4AC0",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7D30677B-2A7E-4E8C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7D3511A7-A158-4017",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7D8B79C4-ABBD-47F0",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7E46D6B0-0AE7-471A",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=7F35E972-8BFB-48B5",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=80458F71-5694-4E34",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=80E2C89D-0920-402C",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=81262D04-6719-4967",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=8251CBB2-26E5-4054",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=82B1F560-F5EF-456B",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=83BF92EA-A964-4C1A",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=84D13B24-744F-48D3",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=85A71132-E211-4840",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=86C91CAE-84A0-4851",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=87394F2B-5C8B-43FA",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=87AABA9A-E55F-4D96",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=891D9630-5B28-4A87",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=894C5BCC-34D9-4E5D",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=8958051D-2327-4D4F",3625,1,0.00027586206896551725
ios_screw_puzzle,have_is_adx,rewarded,IsAdxCustomAdapter,"509_Error Domain=com.levelplay.error Code=509 ""Vungle show failed"" UserInfo={adId=89A9F507-6681-46E0",3625,1,0.00027586206896551725
