product,event_date,country,ad_format,hudi_show_pv,hudi_impression_pv,max_impression_pv,hudi_max_rate
ios_screw_puzzle,2026-03-29,US,interstitial,32924,32770,0,
ios_screw_puzzle,2026-03-29,US,rewarded,18975,18859,0,
screw_puzzle,2025-08-01,IN,interstitial,134125,128383,178397,0.7196477519240795
screw_puzzle,2025-08-01,IN,rewarded,34203,33654,47044,0.7153728424453702
screw_puzzle,2025-08-01,US,interstitial,35350,34428,62941,0.5469884495003257
screw_puzzle,2025-08-01,US,rewarded,22001,21646,38114,0.5679277955606864
screw_puzzle,2025-08-02,IN,interstitial,183543,176646,184093,0.9595476199529586
screw_puzzle,2025-08-02,IN,rewarded,46406,45727,47690,0.9588383308869785
screw_puzzle,2025-08-02,US,interstitial,64538,62368,65733,0.948808056835988
screw_puzzle,2025-08-02,US,rewarded,39346,38549,40585,0.9498336823949736
screw_puzzle,2025-08-03,IN,interstitial,177782,169940,175368,0.9690479448930249
screw_puzzle,2025-08-03,IN,rewarded,45208,44467,45815,0.9705773218378261
screw_puzzle,2025-08-03,US,interstitial,66198,64539,67148,0.9611455292786084
screw_puzzle,2025-08-03,US,rewarded,41174,40474,42111,0.9611265465080383
screw_puzzle,2025-08-04,IN,interstitial,174626,167268,173168,0.9659290400073917
screw_puzzle,2025-08-04,IN,rewarded,45268,44461,46131,0.9637987470464546
screw_puzzle,2025-08-04,US,interstitial,60746,58705,61803,0.9498729835121272
screw_puzzle,2025-08-04,US,rewarded,38063,37400,38914,0.9610936937862979
screw_puzzle,2025-08-05,IN,interstitial,169233,162524,180994,0.8979524183122093
screw_puzzle,2025-08-05,IN,rewarded,43966,43198,48019,0.8996022407796914
screw_puzzle,2025-08-05,US,interstitial,60145,57825,64080,0.9023876404494382
screw_puzzle,2025-08-05,US,rewarded,37389,36509,40677,0.8975342331047029
screw_puzzle,2025-08-06,IN,interstitial,180434,173632,188986,0.9187558866794365
screw_puzzle,2025-08-06,IN,rewarded,43709,42887,46741,0.9175456237564451
screw_puzzle,2025-08-06,US,interstitial,59125,57744,62546,0.9232245067630224
screw_puzzle,2025-08-06,US,rewarded,35357,34400,37342,0.9212147180118901
screw_puzzle,2025-08-07,IN,interstitial,155804,149180,182014,0.8196072829562561
screw_puzzle,2025-08-07,IN,rewarded,38914,38296,46712,0.8198321630416168
screw_puzzle,2025-08-07,US,interstitial,52531,51083,61759,0.8271345067115724
screw_puzzle,2025-08-07,US,rewarded,32504,31721,38481,0.8243288895818716
screw_puzzle,2025-08-08,IN,interstitial,133869,127574,174484,0.7311501341097177
screw_puzzle,2025-08-08,IN,rewarded,32677,32081,43528,0.7370198492924095
screw_puzzle,2025-08-08,US,interstitial,50484,49151,58376,0.8419727285185693
screw_puzzle,2025-08-08,US,rewarded,32140,31531,37821,0.8336902778879458
screw_puzzle,2025-08-09,IN,interstitial,183086,173206,175263,0.9882633527898074
screw_puzzle,2025-08-09,IN,rewarded,44629,43849,44477,0.9858803426490096
screw_puzzle,2025-08-09,US,interstitial,60039,58590,59646,0.9822955437078764
screw_puzzle,2025-08-09,US,rewarded,37275,36542,37262,0.9806773656808545
screw_puzzle,2025-08-10,IN,interstitial,192103,183031,185345,0.9875151744044889
screw_puzzle,2025-08-10,IN,rewarded,47012,46116,46678,0.9879600668409101
screw_puzzle,2025-08-10,US,interstitial,65007,63078,64085,0.9842864944994929
screw_puzzle,2025-08-10,US,rewarded,39909,39135,39831,0.9825261730812683
screw_puzzle,2025-08-11,IN,interstitial,178171,169806,179672,0.9450888285319916
screw_puzzle,2025-08-11,IN,rewarded,43627,42841,45200,0.9478097345132743
screw_puzzle,2025-08-11,US,interstitial,53473,51936,57224,0.907591220466937
screw_puzzle,2025-08-11,US,rewarded,33534,32812,36887,0.889527475804484
screw_puzzle,2025-08-12,IN,interstitial,146545,139465,176642,0.7895347652313719
screw_puzzle,2025-08-12,IN,rewarded,36311,35685,45215,0.7892292380847064
screw_puzzle,2025-08-12,US,interstitial,46741,45178,56223,0.803550148515732
screw_puzzle,2025-08-12,US,rewarded,29711,28894,36556,0.7904037640879746
screw_puzzle,2025-08-13,IN,interstitial,156241,149613,179709,0.8325292556299351
screw_puzzle,2025-08-13,IN,rewarded,38337,37580,45587,0.8243578213087064
screw_puzzle,2025-08-13,US,interstitial,52526,51084,57998,0.880788992723887
screw_puzzle,2025-08-13,US,rewarded,32725,31660,36659,0.8636351237076844
screw_puzzle,2025-08-14,IN,interstitial,174732,166857,172300,0.9684097504352873
screw_puzzle,2025-08-14,IN,rewarded,43652,42784,44338,0.9649510577833912
screw_puzzle,2025-08-14,US,interstitial,59594,57696,60205,0.9583257204551117
screw_puzzle,2025-08-14,US,rewarded,36762,35878,37300,0.9618766756032172
screw_puzzle,2025-08-15,IN,interstitial,166226,158405,167711,0.9445116897520138
screw_puzzle,2025-08-15,IN,rewarded,40642,39828,42157,0.9447541333586356
screw_puzzle,2025-08-15,US,interstitial,56154,54764,58062,0.9431986497192656
screw_puzzle,2025-08-15,US,rewarded,34784,34000,35982,0.9449169028958924
screw_puzzle,2025-08-16,IN,interstitial,185011,176749,181605,0.9732606481099089
screw_puzzle,2025-08-16,IN,rewarded,44605,43825,45100,0.9717294900221729
screw_puzzle,2025-08-16,US,interstitial,58754,57410,59486,0.9651010321756379
screw_puzzle,2025-08-16,US,rewarded,37244,36490,37399,0.9756945372870932
screw_puzzle,2025-08-17,IN,interstitial,189741,180641,183341,0.9852733431147425
screw_puzzle,2025-08-17,IN,rewarded,46068,45219,46001,0.9830003695571835
screw_puzzle,2025-08-17,US,interstitial,60868,59434,61031,0.973832970129934
screw_puzzle,2025-08-17,US,rewarded,38272,37599,38362,0.9801105260413951
screw_puzzle,2025-08-18,IN,interstitial,174403,165960,178629,0.9290764657474431
screw_puzzle,2025-08-18,IN,rewarded,41147,40297,43401,0.9284809105780972
screw_puzzle,2025-08-18,US,interstitial,52662,51502,56508,0.9114107736957598
screw_puzzle,2025-08-18,US,rewarded,34159,33461,36492,0.9169406993313602
screw_puzzle,2025-08-19,IN,interstitial,155855,148626,177036,0.8395241645766963
screw_puzzle,2025-08-19,IN,rewarded,35938,35223,42215,0.8343716688380908
screw_puzzle,2025-08-19,US,interstitial,48332,47211,54516,0.8660026414263703
screw_puzzle,2025-08-19,US,rewarded,31090,30505,34788,0.87688283316086
screw_puzzle,2025-08-20,IN,interstitial,177930,169738,176007,0.9643820984392666
screw_puzzle,2025-08-20,IN,rewarded,40975,40250,42071,0.9567160276675144
screw_puzzle,2025-08-20,US,interstitial,52475,51123,53955,0.9475118154017237
screw_puzzle,2025-08-20,US,rewarded,33950,32719,34419,0.9506086754408902
screw_puzzle,2025-08-21,IN,interstitial,176006,168866,176105,0.9588938417421424
screw_puzzle,2025-08-21,IN,rewarded,40448,39791,41716,0.9538546361108448
screw_puzzle,2025-08-21,US,interstitial,54277,52826,55898,0.9450427564492468
screw_puzzle,2025-08-21,US,rewarded,34895,33917,35942,0.9436592287574426
screw_puzzle,2025-08-22,IN,interstitial,177710,170462,173699,0.981364314129615
screw_puzzle,2025-08-22,IN,rewarded,42462,41807,42624,0.9808323948948949
screw_puzzle,2025-08-22,US,interstitial,53927,52002,52810,0.9846998674493467
screw_puzzle,2025-08-22,US,rewarded,35863,34766,35225,0.9869694819020582
screw_puzzle,2025-08-23,IN,interstitial,185065,177522,178951,0.9920145738218842
screw_puzzle,2025-08-23,IN,rewarded,42534,41833,42317,0.9885625162464258
screw_puzzle,2025-08-23,US,interstitial,51977,50544,51741,0.9768655418333623
screw_puzzle,2025-08-23,US,rewarded,33829,33024,33672,0.9807555238774056
screw_puzzle,2025-08-24,IN,interstitial,177490,170646,172059,0.9917877007305633
screw_puzzle,2025-08-24,IN,rewarded,42626,42016,42417,0.9905462432515265
screw_puzzle,2025-08-24,US,interstitial,53926,52478,53422,0.9823293774100558
screw_puzzle,2025-08-24,US,rewarded,33641,32988,33632,0.9808515699333967
screw_puzzle,2025-08-25,IN,interstitial,167762,161367,163998,0.9839571214283102
screw_puzzle,2025-08-25,IN,rewarded,40451,39750,40445,0.9828161701075535
screw_puzzle,2025-08-25,US,interstitial,52036,50555,51674,0.9783450090954833
screw_puzzle,2025-08-25,US,rewarded,33331,32501,33132,0.9809549680067609
screw_puzzle,2025-08-26,IN,interstitial,170329,163286,166716,0.9794260898773963
screw_puzzle,2025-08-26,IN,rewarded,40538,39871,40952,0.9736032428208634
screw_puzzle,2025-08-26,US,interstitial,51864,50025,51344,0.9743105328762854
screw_puzzle,2025-08-26,US,rewarded,32722,31762,32503,0.9772021044211303
screw_puzzle,2025-08-27,IN,interstitial,173612,165226,169274,0.9760861089121778
screw_puzzle,2025-08-27,IN,rewarded,40228,39559,40666,0.9727782422662666
screw_puzzle,2025-08-27,US,interstitial,50940,48390,50398,0.960157149093218
screw_puzzle,2025-08-27,US,rewarded,32800,31816,33165,0.9593245891753355
screw_puzzle,2025-08-28,IN,interstitial,152338,145444,173043,0.8405078506498385
screw_puzzle,2025-08-28,IN,rewarded,35785,35155,42266,0.8317560213883499
screw_puzzle,2025-08-28,US,interstitial,48768,46286,51259,0.9029828908094188
screw_puzzle,2025-08-28,US,rewarded,31159,30382,33632,0.9033658420551856
screw_puzzle,2025-08-29,IN,interstitial,163985,155936,170466,0.9147630612556169
screw_puzzle,2025-08-29,IN,rewarded,38535,37876,41663,0.9091040011521014
screw_puzzle,2025-08-29,US,interstitial,47675,45117,49521,0.9110680317441086
screw_puzzle,2025-08-29,US,rewarded,28560,27887,30413,0.9169434123565581
screw_puzzle,2025-08-30,IN,interstitial,180308,172147,177769,0.9683746885002447
screw_puzzle,2025-08-30,IN,rewarded,41173,40363,41907,0.9631565132316797
screw_puzzle,2025-08-30,US,interstitial,50250,47593,49491,0.9616495928552666
screw_puzzle,2025-08-30,US,rewarded,29607,28919,29959,0.9652858907173136
screw_puzzle,2025-08-31,IN,interstitial,180740,171361,174341,0.9829070614485405
screw_puzzle,2025-08-31,IN,rewarded,43719,42945,43835,0.9796965894832896
screw_puzzle,2025-08-31,US,interstitial,53574,51050,52150,0.9789069990412272
screw_puzzle,2025-08-31,US,rewarded,31375,30802,31284,0.9845927630737757
screw_puzzle,2025-09-01,IN,interstitial,173634,164895,169107,0.9750926927921375
screw_puzzle,2025-09-01,IN,rewarded,40430,39602,40864,0.9691170712607674
screw_puzzle,2025-09-01,US,interstitial,57206,54842,57140,0.9597829891494575
screw_puzzle,2025-09-01,US,rewarded,33404,32685,33809,0.9667544145050134
screw_puzzle,2025-09-02,IN,interstitial,168477,158536,168467,0.941050769586922
screw_puzzle,2025-09-02,IN,rewarded,39336,38648,41029,0.9419678763801214
screw_puzzle,2025-09-02,US,interstitial,48525,46475,50506,0.9201877004712311
screw_puzzle,2025-09-02,US,rewarded,28714,28109,30591,0.9188650256611421
screw_puzzle,2025-09-03,IN,interstitial,157647,149532,160247,0.9331344736562931
screw_puzzle,2025-09-03,IN,rewarded,38253,37596,40356,0.9316086827237585
screw_puzzle,2025-09-03,US,interstitial,47219,45211,48947,0.9236725437718348
screw_puzzle,2025-09-03,US,rewarded,29747,29138,31325,0.9301835594573025
screw_puzzle,2025-09-04,IN,interstitial,151091,143583,151553,0.9474111366980529
screw_puzzle,2025-09-04,IN,rewarded,36413,35819,37888,0.9453916807432432
screw_puzzle,2025-09-04,US,interstitial,49622,47477,50727,0.9359315551875727
screw_puzzle,2025-09-04,US,rewarded,30709,30166,31740,0.9504095778197857
screw_puzzle,2025-09-05,IN,interstitial,143042,136143,140546,0.968672178503835
screw_puzzle,2025-09-05,IN,rewarded,35007,34084,35300,0.9655524079320114
screw_puzzle,2025-09-05,US,interstitial,47897,45538,47527,0.9581501041513245
screw_puzzle,2025-09-05,US,rewarded,28869,28049,29116,0.9633534826212392
screw_puzzle,2025-09-06,IN,interstitial,152723,145452,147220,0.9879907621247113
screw_puzzle,2025-09-06,IN,rewarded,37388,36412,36978,0.9846936016009519
screw_puzzle,2025-09-06,US,interstitial,51097,49075,50276,0.9761118625188957
screw_puzzle,2025-09-06,US,rewarded,30568,29887,30484,0.9804159559112977
screw_puzzle,2025-09-07,IN,interstitial,154058,146755,147889,0.9923320869030151
screw_puzzle,2025-09-07,IN,rewarded,37445,36498,36747,0.9932239366478897
screw_puzzle,2025-09-07,US,interstitial,54021,51797,52837,0.980316823438121
screw_puzzle,2025-09-07,US,rewarded,31905,31095,31419,0.989687768547694
screw_puzzle,2025-09-08,IN,interstitial,140178,133207,135355,0.9841306194821026
screw_puzzle,2025-09-08,IN,rewarded,35386,34481,35124,0.9816934289944198
screw_puzzle,2025-09-08,US,interstitial,51092,48814,49958,0.9771007646422996
screw_puzzle,2025-09-08,US,rewarded,32242,31352,31982,0.980301419548496
screw_puzzle,2025-09-09,IN,interstitial,142494,134643,138590,0.9715203117108017
screw_puzzle,2025-09-09,IN,rewarded,35953,34807,36005,0.9667268434939592
screw_puzzle,2025-09-09,US,interstitial,50098,47910,49908,0.9599663380620341
screw_puzzle,2025-09-09,US,rewarded,30695,29639,30974,0.956899334926067
screw_puzzle,2025-09-10,IN,interstitial,137966,131189,134034,0.9787740424071504
screw_puzzle,2025-09-10,IN,rewarded,34890,34253,35025,0.9779586009992862
screw_puzzle,2025-09-10,US,interstitial,49810,47307,48644,0.972514595839158
screw_puzzle,2025-09-10,US,rewarded,31659,30912,31667,0.9761581457037294
screw_puzzle,2025-09-11,IN,interstitial,137409,130352,135592,0.9613546521918698
screw_puzzle,2025-09-11,IN,rewarded,35323,34646,35971,0.9631647716215841
screw_puzzle,2025-09-11,US,interstitial,45042,42825,42763,1.001449851507144
screw_puzzle,2025-09-11,US,rewarded,29544,28887,29143,0.9912157293346602
screw_puzzle,2025-09-12,IN,interstitial,141633,134183,135009,0.9938818893555245
screw_puzzle,2025-09-12,IN,rewarded,36408,35761,35972,0.9941343266985433
screw_puzzle,2025-09-12,US,interstitial,48760,46628,47721,0.9770960373839609
screw_puzzle,2025-09-12,US,rewarded,31404,30742,31212,0.9849416890939382
screw_puzzle,2025-09-13,IN,interstitial,150174,143520,145092,0.9891654949962783
screw_puzzle,2025-09-13,IN,rewarded,38383,37656,38181,0.9862497053508289
screw_puzzle,2025-09-13,US,interstitial,49107,46677,47782,0.9768741367041982
screw_puzzle,2025-09-13,US,rewarded,30828,30301,31028,0.9765695500837953
screw_puzzle,2025-09-14,IN,interstitial,143032,136276,138204,0.9860496078261122
screw_puzzle,2025-09-14,IN,rewarded,37421,36720,37159,0.988185903818725
screw_puzzle,2025-09-14,US,interstitial,51474,49323,50225,0.9820408163265306
screw_puzzle,2025-09-14,US,rewarded,33540,32900,33324,0.9872764374024727
screw_puzzle,2025-09-15,IN,interstitial,140120,132803,133720,0.9931423870774754
screw_puzzle,2025-09-15,IN,rewarded,35359,34761,35019,0.9926325708900883
screw_puzzle,2025-09-15,US,interstitial,49278,47115,47994,0.9816852106513314
screw_puzzle,2025-09-15,US,rewarded,31730,31200,31429,0.9927137357217856
screw_puzzle,2025-09-16,IN,interstitial,144109,137778,138941,0.9916295405963682
screw_puzzle,2025-09-16,IN,rewarded,38332,37612,37935,0.9914854356135495
screw_puzzle,2025-09-16,US,interstitial,47856,45339,46285,0.9795614129847683
screw_puzzle,2025-09-16,US,rewarded,30849,30241,30745,0.9836070905838348
screw_puzzle,2025-09-17,IN,interstitial,142456,136016,136775,0.9944507402668616
screw_puzzle,2025-09-17,IN,rewarded,38009,37393,37648,0.9932267318317042
screw_puzzle,2025-09-17,US,interstitial,48595,46460,47377,0.9806446165861071
screw_puzzle,2025-09-17,US,rewarded,32025,31404,31496,0.9970789941579883
screw_puzzle,2025-09-18,IN,interstitial,153410,146897,148866,0.9867733397820859
screw_puzzle,2025-09-18,IN,rewarded,38282,37638,38082,0.9883409484795966
screw_puzzle,2025-09-18,US,interstitial,49451,47090,48088,0.9792463816336716
screw_puzzle,2025-09-18,US,rewarded,31664,30956,31434,0.984793535662022
screw_puzzle,2025-09-19,IN,interstitial,159783,154545,157672,0.9801676898878685
screw_puzzle,2025-09-19,IN,rewarded,38954,38385,39321,0.9761959258411536
screw_puzzle,2025-09-19,US,interstitial,51583,49030,50282,0.9751004335547512
screw_puzzle,2025-09-19,US,rewarded,32336,31594,32360,0.9763288009888752
screw_puzzle,2025-09-20,IN,interstitial,169069,163406,166262,0.9828222925262537
screw_puzzle,2025-09-20,IN,rewarded,42204,41609,42305,0.9835480439664342
screw_puzzle,2025-09-20,US,interstitial,51897,49347,50398,0.9791459978570578
screw_puzzle,2025-09-20,US,rewarded,32081,31274,31803,0.9833663490865642
screw_puzzle,2025-09-21,IN,interstitial,161571,156612,160894,0.9733862045818986
screw_puzzle,2025-09-21,IN,rewarded,41731,41152,42279,0.9733437403912107
screw_puzzle,2025-09-21,US,interstitial,55462,52730,55177,0.9556518114431738
screw_puzzle,2025-09-21,US,rewarded,33884,33039,34308,0.9630115424973767
screw_puzzle,2025-09-22,IN,interstitial,156480,150883,155463,0.9705396139274297
screw_puzzle,2025-09-22,IN,rewarded,39488,38787,39963,0.9705727798213347
screw_puzzle,2025-09-22,US,interstitial,53843,50806,52852,0.9612881253311133
screw_puzzle,2025-09-22,US,rewarded,33478,32497,33397,0.9730514716890739
screw_puzzle,2025-09-23,IN,interstitial,162009,154532,160281,0.9641317436252581
screw_puzzle,2025-09-23,IN,rewarded,41048,39935,41345,0.9658967226992381
screw_puzzle,2025-09-23,US,interstitial,52149,47868,50924,0.9399890032204854
screw_puzzle,2025-09-23,US,rewarded,32197,30661,32059,0.9563929005895381
screw_puzzle,2025-09-24,IN,interstitial,152508,144292,150127,0.961132907471674
screw_puzzle,2025-09-24,IN,rewarded,38755,37656,38990,0.9657860989997435
screw_puzzle,2025-09-24,US,interstitial,50081,45847,49003,0.9355957798502132
screw_puzzle,2025-09-24,US,rewarded,31177,29567,31164,0.9487549736875882
screw_puzzle,2025-09-25,IN,interstitial,141972,132812,146226,0.908265287978882
screw_puzzle,2025-09-25,IN,rewarded,36258,35000,38195,0.916350307631889
screw_puzzle,2025-09-25,US,interstitial,48666,43783,49921,0.877045732256966
screw_puzzle,2025-09-25,US,rewarded,30363,28633,31840,0.8992776381909547
screw_puzzle,2025-09-26,IN,interstitial,135807,123822,144868,0.8547229201756081
screw_puzzle,2025-09-26,IN,rewarded,33856,32105,37206,0.8628984572380799
screw_puzzle,2025-09-26,US,interstitial,44700,38583,47023,0.820513365799715
screw_puzzle,2025-09-26,US,rewarded,26911,25094,29240,0.8582079343365253
screw_puzzle,2025-09-27,IN,interstitial,156407,141624,153198,0.9244507108447891
screw_puzzle,2025-09-27,IN,rewarded,39326,37063,39475,0.9388980367321089
screw_puzzle,2025-09-27,US,interstitial,49002,42353,47794,0.8861572582332511
screw_puzzle,2025-09-27,US,rewarded,30209,27912,30263,0.9223143772924033
screw_puzzle,2025-09-28,IN,interstitial,151468,136602,149545,0.9134508007623123
screw_puzzle,2025-09-28,IN,rewarded,39276,36791,39894,0.9222188800320851
screw_puzzle,2025-09-28,US,interstitial,50137,42948,49278,0.8715451114087422
screw_puzzle,2025-09-28,US,rewarded,31026,28728,31379,0.915516746868925
screw_puzzle,2025-09-29,IN,interstitial,139076,124734,143411,0.8697659175377063
screw_puzzle,2025-09-29,IN,rewarded,35279,32876,37506,0.876553084839759
screw_puzzle,2025-09-29,US,interstitial,45606,39061,47049,0.8302195583328019
screw_puzzle,2025-09-29,US,rewarded,29103,26683,30475,0.8755701394585726
screw_puzzle,2025-09-30,IN,interstitial,154998,137918,153359,0.899314679934011
screw_puzzle,2025-09-30,IN,rewarded,39157,36595,39723,0.9212546887193818
screw_puzzle,2025-09-30,US,interstitial,47472,40667,46913,0.8668599322149511
screw_puzzle,2025-09-30,US,rewarded,29931,26849,30049,0.8935072714566209
screw_puzzle,2025-10-01,IN,interstitial,150460,132644,149984,0.8843876680179219
screw_puzzle,2025-10-01,IN,rewarded,37222,34358,38135,0.9009571259997378
screw_puzzle,2025-10-01,US,interstitial,47528,40294,47027,0.8568269292108789
screw_puzzle,2025-10-01,US,rewarded,30063,27211,30319,0.8974900227580065
screw_puzzle,2025-10-02,IN,interstitial,156694,137864,152087,0.9064811588104177
screw_puzzle,2025-10-02,IN,rewarded,38852,35754,38663,0.9247601065618292
screw_puzzle,2025-10-02,US,interstitial,48983,41286,47268,0.8734450368113734
screw_puzzle,2025-10-02,US,rewarded,32178,29030,31517,0.9210902052860361
screw_puzzle,2025-10-03,IN,interstitial,155715,135596,148620,0.9123671107522541
screw_puzzle,2025-10-03,IN,rewarded,38831,35719,38441,0.9291901875601571
screw_puzzle,2025-10-03,US,interstitial,50247,42791,48112,0.8894038909211839
screw_puzzle,2025-10-03,US,rewarded,30624,27533,29656,0.9284124629080118
screw_puzzle,2025-10-04,IN,interstitial,155260,136151,149308,0.9118801403809574
screw_puzzle,2025-10-04,IN,rewarded,39035,35932,38745,0.9273970834946444
screw_puzzle,2025-10-04,US,interstitial,50160,42287,47759,0.8854247366988421
screw_puzzle,2025-10-04,US,rewarded,33093,30016,32536,0.9225473321858864
screw_puzzle,2025-10-05,IN,interstitial,151756,133711,147151,0.9086652486221636
screw_puzzle,2025-10-05,IN,rewarded,38833,35838,38622,0.9279167313966133
screw_puzzle,2025-10-05,US,interstitial,51563,43778,50109,0.873655431160071
screw_puzzle,2025-10-05,US,rewarded,33976,30914,33514,0.9224204809930179
screw_puzzle,2025-10-06,IN,interstitial,144040,125226,138494,0.9041980157985183
screw_puzzle,2025-10-06,IN,rewarded,37855,34924,37612,0.9285334467723068
screw_puzzle,2025-10-06,US,interstitial,48379,40315,46502,0.8669519590555245
screw_puzzle,2025-10-06,US,rewarded,32222,29529,32056,0.9211692038931869
screw_puzzle,2025-10-07,IN,interstitial,144277,126281,140983,0.8957179234375776
screw_puzzle,2025-10-07,IN,rewarded,37020,33918,37055,0.9153420591013358
screw_puzzle,2025-10-07,US,interstitial,48460,40905,47560,0.860071488645921
screw_puzzle,2025-10-07,US,rewarded,33624,30713,33481,0.9173262447358204
screw_puzzle,2025-10-08,IN,interstitial,136407,118739,134383,0.883586465549958
screw_puzzle,2025-10-08,IN,rewarded,34663,31640,35194,0.8990168778769109
screw_puzzle,2025-10-08,US,interstitial,50092,42639,49869,0.8550201528003368
screw_puzzle,2025-10-08,US,rewarded,32924,30054,33156,0.9064422728917843
screw_puzzle,2025-10-09,IN,interstitial,121635,106386,129558,0.821145741675543
screw_puzzle,2025-10-09,IN,rewarded,32431,29678,35392,0.8385510849909584
screw_puzzle,2025-10-09,US,interstitial,42428,35508,43808,0.8105368882395909
screw_puzzle,2025-10-09,US,rewarded,27829,25133,29228,0.8598946215957302
screw_puzzle,2025-10-10,IN,interstitial,124851,108906,124238,0.8765917030216198
screw_puzzle,2025-10-10,IN,rewarded,32611,30000,33507,0.8953353030710001
screw_puzzle,2025-10-10,US,interstitial,46802,39198,46644,0.8403653202984307
screw_puzzle,2025-10-10,US,rewarded,31585,28337,31863,0.8893387314439946
screw_puzzle,2025-10-11,IN,interstitial,126783,111681,126310,0.8841817749980208
screw_puzzle,2025-10-11,IN,rewarded,33040,30295,33833,0.895427541158041
screw_puzzle,2025-10-11,US,interstitial,48762,40939,48268,0.8481602718156958
screw_puzzle,2025-10-11,US,rewarded,31683,28601,32120,0.8904420921544209
screw_puzzle,2025-10-12,IN,interstitial,126623,109307,121936,0.8964292743734418
screw_puzzle,2025-10-12,IN,rewarded,33304,30479,33379,0.9131190269331017
screw_puzzle,2025-10-12,US,interstitial,54018,45786,52300,0.8754493307839388
screw_puzzle,2025-10-12,US,rewarded,34682,31558,34746,0.9082484314741265
screw_puzzle,2025-10-13,IN,interstitial,122581,106961,119870,0.8923083340285309
screw_puzzle,2025-10-13,IN,rewarded,31680,29123,31852,0.9143224915232953
screw_puzzle,2025-10-13,US,interstitial,52766,45007,51464,0.8745336545935023
screw_puzzle,2025-10-13,US,rewarded,35065,32107,35295,0.9096755914435473
screw_puzzle,2025-10-14,IN,interstitial,127790,110842,123314,0.8988598212692801
screw_puzzle,2025-10-14,IN,rewarded,32634,30014,32763,0.9160943747520068
screw_puzzle,2025-10-14,US,interstitial,50380,42672,48895,0.8727272727272727
screw_puzzle,2025-10-14,US,rewarded,33624,30679,33639,0.9120068967567407
screw_puzzle,2025-10-15,IN,interstitial,122021,106074,119007,0.8913257203357786
screw_puzzle,2025-10-15,IN,rewarded,32264,29672,32548,0.9116381958952932
screw_puzzle,2025-10-15,US,interstitial,47944,40803,47058,0.8670789238811679
screw_puzzle,2025-10-15,US,rewarded,33547,30636,33751,0.9077064383277532
screw_puzzle,2025-10-16,IN,interstitial,113753,98719,117603,0.8394258649864375
screw_puzzle,2025-10-16,IN,rewarded,30102,27841,32355,0.860485241848246
screw_puzzle,2025-10-16,US,interstitial,46357,39458,47677,0.8276107976592487
screw_puzzle,2025-10-16,US,rewarded,30367,27759,31745,0.874436919199874
screw_puzzle,2025-10-17,IN,interstitial,112969,99103,109883,0.9018956526487264
screw_puzzle,2025-10-17,IN,rewarded,29930,27584,30191,0.913649763174456
screw_puzzle,2025-10-17,US,interstitial,47622,40669,46199,0.8803004394034503
screw_puzzle,2025-10-17,US,rewarded,32284,29327,31988,0.9168125547080155
screw_puzzle,2025-10-18,IN,interstitial,105054,92121,102042,0.9027753278061974
screw_puzzle,2025-10-18,IN,rewarded,28783,26544,28936,0.9173348078518109
screw_puzzle,2025-10-18,US,interstitial,50058,42392,48684,0.8707583600361515
screw_puzzle,2025-10-18,US,rewarded,34078,31290,34073,0.9183224253808
screw_puzzle,2025-10-19,IN,interstitial,101730,88752,97444,0.9108000492590617
screw_puzzle,2025-10-19,IN,rewarded,27665,25507,27502,0.9274598211039197
screw_puzzle,2025-10-19,US,interstitial,54927,47340,53640,0.8825503355704698
screw_puzzle,2025-10-19,US,rewarded,36036,33174,35806,0.9264927665754343
screw_puzzle,2025-10-20,IN,interstitial,96035,83264,91886,0.906166336547461
screw_puzzle,2025-10-20,IN,rewarded,25468,23560,25533,0.9227274507500098
screw_puzzle,2025-10-20,US,interstitial,49199,41638,47487,0.8768294480594689
screw_puzzle,2025-10-20,US,rewarded,33950,31197,33576,0.9291458184417442
screw_puzzle,2025-10-21,IN,interstitial,104667,90798,100169,0.9064481027064262
screw_puzzle,2025-10-21,IN,rewarded,29015,26826,28962,0.926248187279884
screw_puzzle,2025-10-21,US,interstitial,51373,43881,49709,0.8827576495202076
screw_puzzle,2025-10-21,US,rewarded,35205,32109,34580,0.9285425101214575
screw_puzzle,2025-10-22,IN,interstitial,107201,93116,103387,0.9006548212057609
screw_puzzle,2025-10-22,IN,rewarded,29595,27316,29731,0.9187716524839393
screw_puzzle,2025-10-22,US,interstitial,50740,43298,50418,0.8587805942322186
screw_puzzle,2025-10-22,US,rewarded,34724,31760,34774,0.9133260481969288
screw_puzzle,2025-10-23,IN,interstitial,98867,84864,98140,0.8647238638679438
screw_puzzle,2025-10-23,IN,rewarded,27098,24961,28410,0.8785990848292855
screw_puzzle,2025-10-23,US,interstitial,45725,38260,47387,0.8073944330723616
screw_puzzle,2025-10-23,US,rewarded,32143,29269,34312,0.8530251806948006
screw_puzzle,2025-10-24,IN,interstitial,102632,89861,99617,0.9020649085999377
screw_puzzle,2025-10-24,IN,rewarded,28108,26059,28312,0.920422435716304
screw_puzzle,2025-10-24,US,interstitial,51022,42372,48448,0.8745871862615587
screw_puzzle,2025-10-24,US,rewarded,34605,31412,33959,0.9249977914544009
screw_puzzle,2025-10-25,IN,interstitial,102718,89796,98825,0.90863647862383
screw_puzzle,2025-10-25,IN,rewarded,27928,25803,27861,0.9261333046193604
screw_puzzle,2025-10-25,US,interstitial,53862,45569,52047,0.8755355736161546
