ab_group,lt_day,retained_users,total_new_users,retention_rate,ad_format,avg_cum_hudi_lti,avg_cum_hudi_ltv,avg_cum_max_lti,avg_cum_max_ltv
B,6,227800,1577766,0.14438135946648617,banner,47.95601248854393,0.013905220411011334,52.61574846967167,0.014399476767150221
B,6,227800,1577766,0.14438135946648617,interstitial,5.874797023132708,0.0962236946321571,6.170186833789041,0.09976479025533573
B,6,227800,1577766,0.14438135946648617,rewarded,1.636046156400886,0.023900533165881383,1.704669767253192,0.02455404175397367
B,7,213275,1577766,0.13517530482974027,banner,50.353972642330994,0.014402705470266003,55.4726759227921,0.014934093217244846
B,7,213275,1577766,0.13517530482974027,interstitial,6.1842167976746865,0.09830262893230048,6.528656340674092,0.10226601674329402
B,7,213275,1577766,0.13517530482974027,rewarded,1.7454844381232706,0.02487171551611583,1.8287040030017125,0.025655063828222958
B,8,197413,1577766,0.1251218495011301,banner,52.54251581032929,0.014859575353379213,58.1019168875486,0.015425132829582796
B,8,197413,1577766,0.1251218495011301,interstitial,6.463262613087112,0.1001507489925629,6.856554774282118,0.10451841467936313
B,8,197413,1577766,0.1251218495011301,rewarded,1.8471123094299156,0.0257423563037865,1.9450159275836847,0.026646089296511667
B,9,185559,1577766,0.11760869482546842,banner,54.528128378986494,0.015266026017799665,60.514251162719944,0.015864446621361807
B,9,185559,1577766,0.11760869482546842,interstitial,6.717937260658425,0.1017601958319548,7.159096469311672,0.10651047285655796
B,9,185559,1577766,0.11760869482546842,rewarded,1.9402484272065692,0.026517039366420633,2.052806309680903,0.02753160909032139
B,10,176443,1577766,0.1118309052166164,banner,56.39905283800006,0.015650316605884337,62.814875589916376,0.01628346951702567
B,10,176443,1577766,0.1118309052166164,interstitial,6.95763123302188,0.10328877558902903,7.446800095831701,0.10841586398173116
B,10,176443,1577766,0.1118309052166164,rewarded,2.0286614111344776,0.027242946306359758,2.156627788911664,0.02836964873878638
B,11,168961,1577766,0.10708875714142654,banner,58.166390960383225,0.016004808556528475,64.99193543275746,0.016674080064470603
B,11,168961,1577766,0.10708875714142654,interstitial,7.18286235094431,0.10467889342145793,7.717911274548951,0.11018650106669813
B,11,168961,1577766,0.10708875714142654,rewarded,2.1129432374636035,0.02792589113848315,2.2555011326140884,0.029163300893795423
B,12,162651,1577766,0.10308943151265777,banner,59.84708378809025,0.01634087161404144,67.07654303616633,0.017047792288590023
B,12,162651,1577766,0.10308943151265777,interstitial,7.397831490854791,0.10595977435310432,7.978058216490912,0.11182631144098684
B,12,162651,1577766,0.10308943151265777,rewarded,2.1936643329872743,0.02856931614066979,2.3503631083443297,0.02991189918150095
B,13,156723,1577766,0.0993322203672788,banner,61.4471423519077,0.016661352175163936,69.0710314457277,0.01740484826774029
B,13,156723,1577766,0.0993322203672788,interstitial,7.602659709995018,0.10717706034291523,8.226975990102462,0.11337149905309155
B,13,156723,1577766,0.0993322203672788,rewarded,2.270578780376811,0.029188165129683367,2.4417397763673447,0.030628420880536168
B,14,152372,1577766,0.09657452372531795,banner,63.00965352276573,0.01697762871363669,71.01517778935533,0.017753707135278313
B,14,152372,1577766,0.09657452372531795,interstitial,7.801744998941541,0.10834404668626399,8.469887803387827,0.11487022773529157
B,14,152372,1577766,0.09657452372531795,rewarded,2.3464645581157155,0.029782712632925295,2.532205029136133,0.03132516669708945
B,15,145186,1577766,0.09201998268437779,banner,64.47000886062952,0.017262565960985157,72.84094409437141,0.01807265513834087
B,15,145186,1577766,0.09201998268437779,interstitial,7.987609696241394,0.10939208458542014,8.697637038699021,0.1162218289866812
B,15,145186,1577766,0.09201998268437779,rewarded,2.418342770727725,0.030327696772525205,2.6181943329999506,0.03196831882294334
B,16,139628,1577766,0.08849728033181092,banner,65.84240882361516,0.01753086060924098,74.57891854685676,0.018377191324949024
B,16,139628,1577766,0.08849728033181092,interstitial,8.162643890158616,0.11035081821765712,8.91479218084304,0.11747531433305068
B,16,139628,1577766,0.08849728033181092,rewarded,2.487196453720007,0.030836039485576446,2.7014525601388293,0.03256937952903031
B,17,134610,1577766,0.08531683405524013,banner,67.15391636022072,0.017781666148211906,76.24624247195085,0.018661820592533695
B,17,134610,1577766,0.08531683405524013,interstitial,8.3310091610543,0.11127272120263715,9.126191082834843,0.11869139051861939
B,17,134610,1577766,0.08531683405524013,rewarded,2.552796168760133,0.03132178519184721,2.78124639521957,0.03315179569910876
B,18,131132,1577766,0.08311245140280625,banner,68.42287576231203,0.018024259927010535,77.86822760789623,0.01894169527357005
B,18,131132,1577766,0.08311245140280625,interstitial,8.494857919361934,0.11215656742064413,9.332342058328042,0.11988765454636494
B,18,131132,1577766,0.08311245140280625,rewarded,2.617710104033171,0.031790492861425594,2.8602207171405647,0.03371194608959759
B,19,126905,1577766,0.08043334689681486,banner,69.65392840256413,0.01826182625433664,79.45243781397241,0.01921997006970585
B,19,126905,1577766,0.08043334689681486,interstitial,8.652427546290134,0.11297490023108622,9.531503404180341,0.12104312277993064
B,19,126905,1577766,0.08043334689681486,rewarded,2.6798549341283815,0.03222185804422203,2.936688330208662,0.034240576527824806
B,20,124390,1577766,0.07883932091324063,banner,70.85060775805792,0.01849530179253432,80.99447763483305,0.01949098219571186
B,20,124390,1577766,0.07883932091324063,interstitial,8.80397536770345,0.11376774373639689,9.72367955704458,0.12214278193851308
B,20,124390,1577766,0.07883932091324063,rewarded,2.740852572561457,0.032654146490037186,3.011826848848308,0.034755651544018586
B,21,122149,1577766,0.07741895819785698,banner,72.04319081536806,0.01873187071783757,82.521901219826,0.019762914650207648
B,21,122149,1577766,0.07741895819785698,interstitial,8.954936283327186,0.11458028373662507,9.913655763909224,0.12324834747991782
B,21,122149,1577766,0.07741895819785698,rewarded,2.802414299712378,0.03308280223049553,3.087458469760408,0.035276331734870714
B,22,117925,1577766,0.07474175511451,banner,73.16443439648211,0.01895192032595436,83.97543361943406,0.020022495543065018
B,22,117925,1577766,0.07474175511451,interstitial,9.096492762551607,0.11533322708246976,10.093516402305537,0.12432087096058606
B,22,117925,1577766,0.07474175511451,rewarded,2.8613679088026993,0.033496338837951896,3.1599977436451288,0.03578133505221942
B,23,113639,1577766,0.07202525596317831,banner,74.23684817647231,0.01915789718057032,85.35541075165773,0.02026388101340726
B,23,113639,1577766,0.07202525596317831,interstitial,9.231611024702016,0.1160121722961453,10.264741412858434,0.12527465373002084
B,23,113639,1577766,0.07202525596317831,rewarded,2.9169407884312375,0.03387338846825195,3.228221421934558,0.03623628327711462
B,24,110532,1577766,0.07005601591110469,banner,75.26533402291595,0.019347466218691305,86.6885260551945,0.02048767764611452
B,24,110532,1577766,0.07005601591110469,interstitial,9.362218478532304,0.11664131610771179,10.431018287882994,0.12615825388428958
B,24,110532,1577766,0.07005601591110469,rewarded,2.9699695645615383,0.03422845147252508,3.2936905726197674,0.03666855752817593
B,25,108260,1577766,0.06861600516172867,banner,76.25054412378007,0.019537509872186182,87.97348719645372,0.020711825597078095
B,25,108260,1577766,0.06861600516172867,interstitial,9.48739673690522,0.11725866137247222,10.592430689975574,0.12703522824677424
B,25,108260,1577766,0.06861600516172867,rewarded,3.0222846733926323,0.034581268781302174,3.3588333124176843,0.03710338576442897
B,26,105284,1577766,0.0667297938984615,banner,77.19932613581481,0.0197212385372734,89.2076359865785,0.020930019811556035
B,26,105284,1577766,0.0667297938984615,interstitial,9.60908525091807,0.11787132118831309,10.747622904790697,0.12789603307144407
B,26,105284,1577766,0.0667297938984615,rewarded,3.073462731482362,0.0349361774927334,3.4220758971862746,0.037534964516284436
B,27,103628,1577766,0.06568020859874024,banner,78.12766975584465,0.019900162033533304,90.42285674808558,0.021145122826832067
B,27,103628,1577766,0.06568020859874024,interstitial,9.727541346435403,0.11847105587837485,10.900649399213824,0.12873468117959191
B,27,103628,1577766,0.06568020859874024,rewarded,3.1232489481963737,0.03526353907106631,3.4842264315494185,0.03794073822860933
B,28,101823,1577766,0.064536185974346,banner,79.04804704880192,0.02007916504855581,91.63254436969741,0.02135921688197079
B,28,101823,1577766,0.064536185974346,interstitial,9.845780045963723,0.11905360232252436,11.052656097291994,0.12956149221050525
B,28,101823,1577766,0.064536185974346,rewarded,3.1738014382360884,0.03561246492825933,3.5473447900385735,0.03836247547418314
B,29,98788,1577766,0.06261258006573851,banner,79.89701704815543,0.02024459284646754,92.75286132417608,0.021555835841943306
B,29,98788,1577766,0.06261258006573851,interstitial,9.956945453254791,0.11960508405809227,11.195570192284533,0.13034895515431316
B,29,98788,1577766,0.06261258006573851,rewarded,3.2216367953169227,0.03592576941954637,3.6068935444165993,0.03874298200113327
B,30,93276,1577766,0.05911903286038614,banner,80.69625914108936,0.020396519338735722,93.81741905960706,0.021741056176897918
B,30,93276,1577766,0.05911903286038614,interstitial,10.059793404091607,0.12009135725576542,11.329604009720073,0.13106825899721508
B,30,93276,1577766,0.05911903286038614,rewarded,3.2659589571584124,0.03622076576247683,3.6628226238871924,0.039100363274401924
