date,product,ad_format,experiment_group,network,source,impression,revenue,ecpm
2026-01-28,car_jam,INTER,have_tp_adx,INMOBI_BIDDING,max,6127,41.487566000000015,6.771269136608456
2026-01-28,car_jam,INTER,have_tp_adx,IRONSOURCE_BIDDING,max,1126,8.703578000000002,7.729642984014211
2026-01-28,car_jam,INTER,have_tp_adx,MINTEGRAL_BIDDING,max,2750,26.919258,9.78882109090909
2026-01-28,car_jam,INTER,have_tp_adx,MOLOCO_BIDDING,max,1820,18.973701999999996,10.425110989010987
2026-01-28,car_jam,INTER,have_tp_adx,OGURY_PRESAGE_BIDDING,max,1240,2.9638530000000003,2.3902040322580644
2026-01-28,car_jam,INTER,have_tp_adx,PUBMATIC_BIDDING,max,7,0.028006000000000003,4.000857142857144
2026-01-28,car_jam,INTER,have_tp_adx,TIKTOK_BIDDING,max,3470,14.285479000000002,4.116852737752162
2026-01-28,car_jam,INTER,have_tp_adx,TradPlus_ADX,max,9,0.025,2.7777777777777777
2026-01-28,car_jam,INTER,have_tp_adx,UNITY_BIDDING,max,6834,85.40104000000002,12.496494000585312
2026-01-28,car_jam,INTER,have_tp_adx,VERVE_BIDDING,max,34,0.020307000000000006,0.5972647058823531
2026-01-28,car_jam,INTER,have_tp_adx,VUNGLE_BIDDING,max,1817,22.917486999999994,12.612816180517333
2026-01-28,car_jam,INTER,have_tp_adx,YANDEX_BIDDING,max,135,0.4209049999999999,3.1178148148148144
2026-01-28,car_jam,INTER,no_tp_adx,ADMOB_BIDDING,max,11166,67.29937500000003,6.027169532509406
2026-01-28,car_jam,INTER,no_tp_adx,ADMOB_NETWORK,max,469,12.078899999999997,25.754584221748395
2026-01-28,car_jam,INTER,no_tp_adx,AMAZON_MARKETPLACE_NETWORK,max,324,0.80245,2.4766975308641976
2026-01-28,car_jam,INTER,no_tp_adx,APPLOVIN_EXCHANGE,max,1159,3.068392999999999,2.6474486626402065
2026-01-28,car_jam,INTER,no_tp_adx,APPLOVIN_NETWORK,max,24994,329.70235800000006,13.19126022245339
2026-01-28,car_jam,INTER,no_tp_adx,BIDMACHINE_BIDDING,max,57,0.10850900000000001,1.9036666666666668
2026-01-28,car_jam,INTER,no_tp_adx,BIGO_BIDDING,max,63,0.22880000000000003,3.631746031746032
2026-01-28,car_jam,INTER,no_tp_adx,CUSTOM_NETWORK_SDK,max,124,4.7781,38.53306451612904
2026-01-28,car_jam,INTER,no_tp_adx,FACEBOOK_NETWORK,max,11455,116.04116199999997,10.130175643823655
